"id","group","expression","uid","gene_id","gene_name","alias","desc"
67062,"t40","up","100820356","MSTRG.22874","LOC100820356","GLYMA_11G244000","E3 ubiquitin-protein ligase RGLG5"
44227,"t40","up",NA,"MSTRG.15106",".",NA,NA
11738,"t40","up","100796496","MSTRG.4049","LOC100796496","GLYMA_02G306200","scarecrow-like transcription factor PAT1"
118033,"t40","up",NA,"MSTRG.39884",".",NA,NA
97341,"t40","up","100795948","MSTRG.32969","LOC100795948","GLYMA_17G058100","uncharacterized LOC100795948"
62101,"t40","up",NA,"MSTRG.21101",".",NA,NA
53917,"t40","up",NA,"MSTRG.18323",".",NA,NA
86061,"t40","up",NA,"MSTRG.29145",".",NA,NA
112024,"t40","up","100783849","MSTRG.37818","LOC100783849","GLYMA_19G202900","probable carboxylesterase 15"
57376,"t40","up",NA,"MSTRG.19454",".",NA,NA
56623,"t40","up","100778084","MSTRG.19288","LOC100778084","GLYMA_10G070200v4, C4DT","glycinol 4-dimethylallyltransferase-like"
30608,"t40","up","100801021","MSTRG.10446","LOC100801021","GLYMA_06G087700","protein SAWADEE HOMEODOMAIN HOMOLOG 2"
64421,"t40","up","100803806","MSTRG.22036","LOC100803806","GLYMA_11G137100","pumilio homolog 2"
84159,"t40","up",NA,"MSTRG.28519",".",NA,NA
43469,"t40","up","100794703","MSTRG.14816","LOC100794703","GLYMA_08G094400","LEAF RUST 10 DISEASE-RESISTANCE LOCUS RECEPTOR-LIKE PROTEIN KINASE-like 1.2"
25804,"t40","up","100798011","MSTRG.8656","LOC100798011","GLYMA_05G110600","transcription factor bHLH18"
115793,"t40","up","100779571","MSTRG.39060","LOC100779571","GLYMA_20G119100","probable protein phosphatase 2C 15"
22229,"t40","up",NA,"MSTRG.7496",".",NA,NA
107114,"t40","up",NA,"MSTRG.36215",".",NA,NA
33121,"t40","up","102669093","MSTRG.11372","LOC102669093","GLYMA_06G200600","exocyst complex component EXO70B1"
64106,"t40","up","100527485","MSTRG.21909","LOC100527485","GLYMA_11G119900","BURP domain-containing protein"
94769,"t40","up",NA,"MSTRG.31975",".",NA,NA
92958,"t40","up",NA,"MSTRG.31488",".",NA,NA
78524,"t40","up","100798009","MSTRG.26630","LOC100798009","GLYMA_13G272100","sodium/calcium exchanger NCL2"
25417,"t40","up","100799752","MSTRG.8560","LOC100799752","GLYMA_05G094400","mitogen-activated protein kinase kinase kinase 20"
40797,"t40","up","100527307","MSTRG.13802","LOC100527307","GLYMA_07G243900","SRPBCC domain-containing protein"
4807,"t40","up",NA,"MSTRG.1609",".",NA,NA
105931,"t40","up","102661371","MSTRG.35769","LOC102661371","GLYMA_18G209900v4","protein LURP-one-related 15-like"
30080,"t40","up","100783199","MSTRG.10249","LOC100783199","GLYMA_06G063700","zinc finger protein 1"
61702,"t40","up","100787405","MSTRG.20962","LOC100787405","GLYMA_11G004800","sugar transport protein 13"
34931,"t40","up","102660244","MSTRG.11837","LOC102660244","GLYMA_06G294400","protein ACCELERATED CELL DEATH 6"
43295,"t40","up","100815815","MSTRG.14749","LOC100815815","GLYMA_08G086100","protein CHROMATIN REMODELING 4"
79133,"t40","up","100814180","MSTRG.26869","LOC100814180","GLYMA_13G302601v4","coumaroyl-CoA:anthocyanidin 3-O-glucoside-6''-O-coumaroyltransferase 2-like"
103138,"t40","up","102667089","MSTRG.34993","LOC102667089","","uncharacterized LOC102667089"
28521,"t40","up","100816285","MSTRG.9657","LOC100816285","GLYMA_05G237100","LEAF RUST 10 DISEASE-RESISTANCE LOCUS RECEPTOR-LIKE PROTEIN KINASE-like 2.5"
72767,"t40","up","102660925","MSTRG.24667","LOC102660925","GLYMA_13G005100","VQ motif-containing protein 22"
5683,"t40","up",NA,"MSTRG.1962",".",NA,NA
91335,"t40","up",NA,"MSTRG.30840",".",NA,NA
54889,"t40","up",NA,"MSTRG.18687",".",NA,NA
23423,"t40","up",NA,"MSTRG.7977",".",NA,NA
86207,"t40","up",NA,"MSTRG.29194",".",NA,NA
109509,"t40","up","11920","MSTRG.36908","G6PDH","C030026E19Rik","ataxia telangiectasia mutated"
74935,"t40","up",NA,"MSTRG.25299",".",NA,NA
97676,"t40","up",NA,"MSTRG.33096",".",NA,NA
4389,"t40","up",NA,"MSTRG.1451",".",NA,NA
52632,"t40","up","100795427","MSTRG.17828","LOC100795427","GLYMA_09G168600","probable cyclic nucleotide-gated ion channel 20, chloroplastic"
50852,"t40","up","100805697","MSTRG.17351","LOC100805697","GLYMA_09G073200","respiratory burst oxidase homolog protein E"
115139,"t40","up","100813434","MSTRG.38804","LOC100813434","GLYMA_20G089100","putative expansin-A17"
27957,"t40","up",NA,"MSTRG.9439",".",NA,NA
62967,"t40","up","100301877","MSTRG.21438","NFR5A","GLYMA_11G063100","Nod factor receptor protein 5A"
21354,"t40","up","100793554","MSTRG.7206","LOC100793554","GLYMA_04G184000","boron transporter 1"
117262,"t40","up",NA,"MSTRG.39593",".",NA,NA
65203,"t40","up","100776165","MSTRG.22301","LOC100776165","GLYMA_11G193600","probable xyloglucan endotransglucosylase/hydrolase protein 32-like"
74395,"t40","up",NA,"MSTRG.25115",".",NA,NA
11957,"t40","up","100799350","MSTRG.4135","LOC100799350","GLYMA_03G005000","ELMO domain-containing protein A"
85909,"t40","up","100787465","MSTRG.29085","LOC100787465","GLYMA_15G008900","probable polygalacturonase At1g80170"
92190,"t40","up","112999843","MSTRG.31181","LOC112999843","","small nucleolar RNA snoR145"
98464,"t40","up","100780563","MSTRG.33389","LOC100780563","GLYMA_17G110300","xylogalacturonan beta-1,3-xylosyltransferase"
95732,"t40","up",NA,"MSTRG.32333",".",NA,NA
73305,"t40","up","102662104","MSTRG.24754","LOC102662104","GLYMA_13G033200","rust resistance kinase Lr10"
9912,"t40","up","100305727","MSTRG.3338","LOC100305727","GLYMA_02G212100","uncharacterized LOC100305727"
5896,"t40","up","100811928","MSTRG.2051","LOC100811928","GLYMA_02G026700","paired amphipathic helix protein Sin3-like 4"
4917,"t40","up",NA,"MSTRG.1650",".",NA,NA
96041,"t40","up","100790322","MSTRG.32427","LOC100790322","GLYMA_16G220500","thioredoxin H9"
91201,"t40","up","102659833","MSTRG.30787","LOC102659833","GLYMA_15G257600","1-aminocyclopropane-1-carboxylate oxidase homolog 1"
93315,"t40","up","100809413","MSTRG.31595","LOC100809413","GLYMA_16G085900","disease resistance protein RPV1"
42101,"t40","up","100794151","MSTRG.14288","LOC100794151","GLYMA_08G027000","lupeol synthase"
29789,"t40","up",NA,"MSTRG.10143",".",NA,NA
43864,"t40","up",NA,"MSTRG.14965",".",NA,NA
1467,"t40","up",NA,"MSTRG.543",".",NA,NA
68728,"t40","up",NA,"MSTRG.23444",".",NA,NA
12849,"t40","up",NA,"MSTRG.4402",".",NA,NA
12332,"t40","up","100803799","MSTRG.4266","LOC100803799","GLYMA_03G025200","ruBisCO-associated protein"
102203,"t40","up","100803784","MSTRG.34646","LOC100803784","GLYMA_18G021700","protein NRT1/ PTR FAMILY 5.1"
33953,"t40","up","100801736","MSTRG.11578","LOC100801736","GLYMA_06G238400","protein RICE SALT SENSITIVE 3"
10717,"t40","up","102660301","MSTRG.3642","LOC102660301","GLYMA_02G252500","uncharacterized LOC102660301"
60848,"t40","up","100789312","MSTRG.20634","LOC100789312","GLYMA_10G265100","uncharacterized LOC100789312"
17865,"t40","up","100527629","MSTRG.6134","LOC100527629","GLYMA_04G021600","putative expansin"
33443,"t40","up","100791152","MSTRG.11458","LOC100791152","GLYMA_06G215600","probable receptor-like protein kinase At5g20050"
91334,"t40","up","100818475","MSTRG.30840","LOC100818475","GLYMA_15G266400","LRR receptor-like serine/threonine-protein kinase IOS1"
27012,"t40","up","100815756","MSTRG.9108","LOC100815756","GLYMA_05G169100","11S globulin seed storage protein 1"
15125,"t40","up","100806797","MSTRG.5075","LOC100806797","GLYMA_03G1577002","calcium-transporting ATPase 12, plasma membrane-type"
32874,"t40","up",NA,"MSTRG.11299",".",NA,NA
92853,"t40","up","100784831","MSTRG.31460","LOC100784831","GLYMA_16G064100","MDIS1-interacting receptor like kinase 2"
80988,"t40","up","100817389","MSTRG.27547","LOC100816849","","cellulose synthase-like protein E2-like"
115226,"t40","up","100798343","MSTRG.38838","LOC100798343","GLYMA_20G092900","putative nuclear envelope-associated protein"
25118,"t40","up",NA,"MSTRG.8514",".",NA,NA
32843,"t40","up",NA,"MSTRG.11290",".",NA,NA
56030,"t40","up","100795828","MSTRG.19107","LOC100795828","GLYMA_10G045200","zinc finger protein ZAT11"
80693,"t40","up",NA,"MSTRG.27434",".",NA,NA
52496,"t40","up","102669340","MSTRG.17791","LOC100792603","","toll/interleukin-1 receptor-like protein"
53470,"t40","up","100805529","MSTRG.18155","LOC100805529","GLYMA_09G210600","disease resistance protein RPM1"
93020,"t40","up","100813697","MSTRG.31501","LOC100799113","","uncharacterized LOC100813697"
90223,"t40","up",NA,"MSTRG.30545",".",NA,NA
21512,"t40","up","100811980","MSTRG.7261","LOC100811980","GLYMA_04G190400","leucine-rich repeat receptor-like serine/threonine/tyrosine-protein kinase SOBIR1"
87348,"t40","up",NA,"MSTRG.29617",".",NA,NA
10939,"t40","up","100793498","MSTRG.3731","LOC100793498","GLYMA_02G264200","U-box domain-containing protein 1"
29314,"t40","up","100809369","MSTRG.9966","LOC100809369","GLYMA_06G026100","uncharacterized LOC100809369"
118823,"t40","up","100785662","MSTRG.40136","LOC100785662","GLYMA_06G302700","peroxidase 3"
10535,"t40","up",NA,"MSTRG.3572",".",NA,NA
80532,"t40","up","100801372","MSTRG.27362","LOC100801372","GLYMA_13G364700","probable polygalacturonase At3g15720"
102902,"t40","up","102664858","MSTRG.34907","LOC102664858","GLYMA_18G056400","senescence associated gene 20"
50324,"t40","up",NA,"MSTRG.17166",".",NA,NA
68348,"t40","down","1956","MSTRG.23312","GRP","ERBB, ERBB1, ERRP, HER1, NISBD2, PIG61, mENA","epidermal growth factor receptor"
23377,"t40","down","100779051","MSTRG.7963","LOC100779051","GLYMA_05G009000","early nodulin-93"
49021,"t40","down",NA,"MSTRG.16688",".",NA,NA
17643,"t40","down",NA,"MSTRG.6048",".",NA,NA
2415,"t40","down","100803911","MSTRG.769","LOC100803911","GLYMA_01G103500","auxin response factor 9"
43202,"t40","down","100305716","MSTRG.14720","LOC100305716","GLYMA_08G082100","uncharacterized LOC100305716"
62912,"t40","down","100527721","MSTRG.21415","LOC100527721","GLYMA_11G060500","uncharacterized LOC100527721"
112189,"t40","down",NA,"MSTRG.37888",".",NA,NA
588,"t40","down",NA,"MSTRG.256",".",NA,NA
84260,"t40","down","100037478","MSTRG.28545","SACPD-C","GLYMA_14G121400, FAB2.3","stearoyl-ACP desaturase"
56018,"t40","down","100813408","MSTRG.19104","LOC100813408","GLYMA_10G044800","WAT1-related protein At2g37460"
3749,"t40","down","100500169","MSTRG.1186","LOC100500169","","uncharacterized LOC100500169"
43201,"t40","down",NA,"MSTRG.14720",".",NA,NA
105623,"t40","down",NA,"MSTRG.35683",".",NA,NA
118978,"t40","down",NA,"MSTRG.40165",".",NA,NA
98663,"t40","down","100787680","MSTRG.33480","FATB1B","GLYMA_17G120400","myristoyl-acyl carrier protein thioesterase, chloroplastic-like"
75933,"t40","down","100816661","MSTRG.25655","LOC100816661","GLYMA_13G149700","putative mediator of RNA polymerase II transcription subunit 26"
79118,"t40","down","100305771","MSTRG.26861","LOC100305771","GLYMA_13G301400","uncharacterized LOC100305771"
94873,"t40","down","100784293","MSTRG.32015","LOC100784293","GLYMA_16G155800","histidinol-phosphate aminotransferase, chloroplastic"
35000,"t40","down","100305823","MSTRG.11867","LOC100305823","GLYMA_06G298600","uncharacterized LOC100305823"
40046,"t40","down","106799481","MSTRG.13519","LOC106799481","","uncharacterized LOC106799481"
72009,"t40","down","100776723","MSTRG.24444","LOC100776723","GLYMA_12G218300","uncharacterized LOC100776723"
104668,"t40","down","100817824","MSTRG.35447","LOC100817824","GLYMA_18G147100","pre-rRNA-processing protein TSR2"
97862,"t40","down","100810689","MSTRG.33165","LOC100810689","GLYMA_17G083200","H/ACA ribonucleoprotein complex subunit 2-like protein"
49019,"t40","down",NA,"MSTRG.16688",".",NA,NA
98598,"t40","down","100306683","MSTRG.33448","LOC100306683","GLYMA_17G117200","uncharacterized LOC100306683"
22098,"t40","down","100789000","MSTRG.7449","LOC100789000","GLYMA_04G215900","actin-7"
81135,"t40","down",NA,"MSTRG.27594",".",NA,NA
69166,"t40","down",NA,"MSTRG.23596",".",NA,NA
17765,"t40","down","852848","MSTRG.6093","CAT4","YGL035C, CAT4, SSN1, TDS22","transcription factor MIG1"
66827,"t40","down","100500345","MSTRG.22804","LOC100500345","GLYMA_11G235000","uncharacterized LOC100500345"
107606,"t40","down","100807854","MSTRG.36394","LOC100807854","GLYMA_18G297100","LOB domain-containing protein 41"
43288,"t40","down",NA,"MSTRG.14746",".",NA,NA
96547,"t40","down",NA,"MSTRG.32641",".",NA,NA
107687,"t40","down",NA,"MSTRG.36423",".",NA,NA
65262,"t40","down","100807339","MSTRG.22321","LOC100807339","GLYMA_11G195800","P-loop NTPase domain-containing protein LPA1 homolog 1"
34983,"t40","down","100818450","MSTRG.11859","LOC100818450","GLYMA_06G297800","uncharacterized LOC100818450"
115359,"t40","down","100811997","MSTRG.38890","LOC100811997","GLYMA_20G098400","calreticulin"
39705,"t40","down",NA,"MSTRG.13398",".",NA,NA
119231,"t40","down",NA,"MSTRG.40363",".",NA,NA
73037,"t40","down",NA,"MSTRG.24702",".",NA,NA
42487,"t40","down","100527680","MSTRG.14443","LOC100527680","GLYMA_08G045100","uncharacterized LOC100527680"
56744,"t40","down","100786990","MSTRG.19330","LOC100786990","GLYMA_10G078400","2-cys peroxiredoxin"
6471,"t40","down",NA,"MSTRG.2257",".",NA,NA
67012,"t40","down","100783845","MSTRG.22854","LOC100783845","GLYMA_11G241700","histone H3.3"
49237,"t40","down","818982","MSTRG.16771","LBD37","AT2G43790, ATMAPK6, ATMPK6, F18O19.10, MAP KINASE 6, MAP kinase 6, MAPK6","MAP kinase 6"
111713,"t40","down","547619","MSTRG.37698","SHOOT2","GLYMA_19G190000","SHOOT2 protein"
86867,"t40","down","100801229","MSTRG.29428","LOC100801229","GLYMA_15G048700","pinin"
49437,"t40","down",NA,"MSTRG.16829",".",NA,NA
103657,"t40","down",NA,"MSTRG.35188",".",NA,NA
119099,"t40","down",NA,"MSTRG.40278",".",NA,NA
35005,"t40","down","100778355","MSTRG.11870","LOC100778355","GLYMA_06G299000","uncharacterized LOC100778355"
60058,"t40","down","100499922","MSTRG.20326","LOC100499922","GLYMA_10G224200","40S ribosomal protein S18"
108696,"t40","down","100786490","MSTRG.36736","LOC100786490","GLYMA_19G046300","LOB domain-containing protein 41"
110150,"t40","down","100805411","MSTRG.37121","LOC100805411","GLYMA_19G115300","plant cysteine oxidase 2"
79120,"t40","down","100305628","MSTRG.26862","LOC100305628","GLYMA_13G301600","uncharacterized LOC100305628"
15780,"t40","down","100808934","MSTRG.5312","LOC100808934","GLYMA_03G189600","Myb/SANT-like DNA-binding domain-containing protein"
99110,"t40","down","100810310","MSTRG.33655","LOC100810310","GLYMA_17G143200","60S ribosomal protein L15-1"
25263,"t40","down",NA,"MSTRG.8540",".",NA,NA
63833,"t40","down","100799708","MSTRG.21793","LOC100799708","GLYMA_11G105900","cold shock protein 2"
107706,"t40","down",NA,"MSTRG.36428",".",NA,NA
64166,"t40","down","100500529","MSTRG.21937","LOC100500529","GLYMA_11G123600","diphthamide biosynthesis protein 3"
116105,"t40","down","100818414","MSTRG.39172","LOC100818414","GLYMA_20G132800","mitotic checkpoint protein BUB3.1"
10857,"t40","down","100527335","MSTRG.3692","LOC100527335","GLYMA_02G258800","transport protein Sec61 subunit gamma"
26777,"t40","down","100788131","MSTRG.9016","LOC100788131","GLYMA_05G157200","mitogen-activated protein kinase 7-like"
98595,"t40","down","100820292","MSTRG.33446","LOC100820292","GLYMA_17G117100","early nodulin-93-like"
35004,"t40","down",NA,"MSTRG.11870",".",NA,NA
107859,"t40","down",NA,"MSTRG.36473",".",NA,NA
34974,"t40","down","100817911","MSTRG.11854","LOC100817911","GLYMA_06G297600","uncharacterized LOC100817911"
45609,"t40","down","100778935","MSTRG.15611","LOC100778935","GLYMA_08G192700","chaperonin CPN60-like 2, mitochondrial"
112231,"t40","down","100527371","MSTRG.37911","LOC100527371","GLYMA_19G213100","uncharacterized LOC100527371"
56098,"t40","down","100806454","MSTRG.19129","LOC100806454","GLYMA_10G048100","two-component response regulator-like APRR7"
37609,"t40","down","836163","MSTRG.12799","LBD30","AT5G60410, AT5G60420, ATSIZ1, MUF9.5, MUF9_5","DNA-binding protein with MIZ/SP-RING zinc finger, PHD-finger and SAP domain-containing protein"
97058,"t40","down","100788584","MSTRG.32857","LOC100788584","GLYMA_17G045800, GmSS","sucrose synthase"
73030,"t40","down",NA,"MSTRG.24702",".",NA,NA
4031,"t40","down",NA,"MSTRG.1309",".",NA,NA
31354,"t40","down","100799771","MSTRG.10739","LOC100799771","GLYMA_06G121500","transcriptional corepressor SEUSS"
75247,"t40","down",NA,"MSTRG.25401",".",NA,NA
49146,"t40","down","100800528","MSTRG.16734","SWEET26","GLYMA_08G360500, GmSWEET26","sugar efflux transporter SWEET26"
28172,"t40","down","100794816","MSTRG.9531","LOC100794816","GLYMA_05G222400","1-aminocyclopropane-1-carboxylate oxidase 1"
71694,"t40","down","100815403","MSTRG.24308","LOC100815403","GLYMA_12G200800","uncharacterized LOC100815403"
55540,"t40","down",NA,"MSTRG.18921",".",NA,NA
74853,"t40","down","100798373","MSTRG.25273","LOC100798373","GLYMA_13G103200","ribosomal RNA processing protein 1 homolog"
43289,"t40","down",NA,"MSTRG.14746",".",NA,NA
78780,"t40","down","100793429","MSTRG.26714","LOC100793429","GLYMA_13G282400","uncharacterized LOC100793429"
86653,"t40","down",NA,"MSTRG.29359",".",NA,NA
71303,"t40","down","100500080","MSTRG.24173","LOC100500080","GLYMA_12G182300","uncharacterized LOC100500080"
115685,"t40","down","102577934","MSTRG.39030","C4H1","","cinnamate 4-hydroxylase CYP73"
75932,"t40","down","100816661","MSTRG.25655","LOC100816661","GLYMA_13G149700","putative mediator of RNA polymerase II transcription subunit 26"
81944,"t40","down",NA,"MSTRG.27893",".",NA,NA
59092,"t40","down","100233234","MSTRG.19975","LOC100233234","GLYMA_10G180600, GmCRY2a1, GmCRY2a2","cryptochrome 2"
36932,"t40","down",NA,"MSTRG.12553",".",NA,NA
5324,"t40","down","100775561","MSTRG.1810","LOC100775561","GLYMA_01G242900","40S ribosomal protein S29"
78544,"t40","down",NA,"MSTRG.26635",".",NA,NA
66912,"t40","down",NA,"MSTRG.22826",".",NA,NA
16280,"t40","down",NA,"MSTRG.5525",".",NA,NA
61514,"t40","down",NA,"MSTRG.20886",".",NA,NA
90855,"t40","down",NA,"MSTRG.30705",".",NA,NA
26538,"t40","down","100499784","MSTRG.8914","LOC100499784","GLYMA_05G146800","60S ribosomal protein L17-2"
68934,"t40","down",NA,"MSTRG.23524",".",NA,NA
11664,"t40","down",NA,"MSTRG.4029",".",NA,NA
46090,"t40","down","100305687","MSTRG.15792","LOC100305687","GLYMA_08G217700","uncharacterized LOC100305687"
50618,"t40","down","100820121","MSTRG.17261","LOC100820121","GLYMA_09G061200","calcium-transporting ATPase 8, plasma membrane-type"
15772,"t40","down","100499979","MSTRG.5310","LOC100499979","GLYMA_03G189300","uncharacterized LOC100499979"
71691,"t40","down","100814873","MSTRG.24306","LOC100814873","GLYMA_12G200600","uncharacterized LOC100814873"
22986,"t40","down","100799545","MSTRG.7785","LOC100799545","GLYMA_04G256800","uncharacterized LOC100799545"
80739,"t40","down","100778173","MSTRG.27449","LOC100778173","GLYMA_14G000800","calcium-dependent protein kinase 26"
38895,"t40","down","100789053","MSTRG.13209","LOC100789053","GLYMA_07G153100","pyruvate decarboxylase 2"
92815,"t40","down","100779467","MSTRG.31444","LOC100779467","GLYMA_16G062000","kelch repeat-containing protein At3g27220"
87696,"t40","down",NA,"MSTRG.29739",".",NA,NA
98895,"t40","down",NA,"MSTRG.33571",".",NA,NA
63478,"t40","down",NA,"MSTRG.21659",".",NA,NA
62129,"t40","down","102665617","MSTRG.21114","LOC102665617","GLYMA_11G022400","brassinosteroid-responsive RING protein 1"
7672,"t40","down",NA,"MSTRG.2669",".",NA,NA
86700,"t40","down",NA,"MSTRG.29376",".",NA,NA
46418,"t40","down","100792416","MSTRG.15907","LOC100792416","GLYMA_08G232400","uncharacterized LOC100792416"
32247,"t40","down","100788332","MSTRG.11071","LOC100788332","GLYMA_06G160400","defensin Ec-AMP-D2"
80053,"t40","down",NA,"MSTRG.27178",".",NA,NA
109546,"t40","down","102666841","MSTRG.36922","LOC100777575","","cyprosin-like"
11363,"t40","down","100781661","MSTRG.3902","LOC100781661","GLYMA_02G287000","peroxisomal and mitochondrial division factor 2"
64471,"t40","down","100811093","MSTRG.22062","LOC100811093","GLYMA_11G139600","epsin-3"
60708,"t40","down",NA,"MSTRG.20574",".",NA,NA
95210,"t40","down","112999750","MSTRG.32138","IF7GT3","GLYMA_16G175200, GmIF7GT3","isoflavone 7-O-glucosyltransferase UGT3"
81134,"t40","down",NA,"MSTRG.27594",".",NA,NA
115597,"t40","down","100798344","MSTRG.38989","LOC100798344","GLYMA_20G108800","mitochondrial pyruvate carrier 1"
28772,"t40","down",NA,"MSTRG.9753",".",NA,NA
101251,"t40","down","100803038","MSTRG.34278","LOC100803038","GLYMA_17G238200","probable isoaspartyl peptidase/L-asparaginase 2"
11428,"t40","down",NA,"MSTRG.3927",".",NA,NA
10568,"t40","down","548080","MSTRG.3590","LOC548080","GLYMA_02G245100","HMG-Y related protein variant A"
106444,"t40","down",NA,"MSTRG.35952",".",NA,NA
78776,"t40","down","100306608","MSTRG.26712","LOC100306608","GLYMA_13G282200","uncharacterized LOC100306608"
31877,"t40","down","100783540","MSTRG.10932","LOC100783540","GLYMA_06G143800","potassium transporter 2"
1464,"t40","down","100784666","MSTRG.543","LOC100784666","GLYMA_01G061500","serine/threonine-protein kinase dst1"
58930,"t40","down","100808209","MSTRG.19907","LOC100808209","GLYMA_10G172300","glucan endo-1,3-beta-glucosidase 11"
66502,"t40","down","112998429","MSTRG.22663","LOC112998429","","small nucleolar RNA snoR143"
72164,"t40","down","100800993","MSTRG.24515","LOC100800993","GLYMA_12G227900","chromatin remodeling protein EBS-like"
16643,"t40","down",NA,"MSTRG.5674",".",NA,NA
72620,"t40","down",NA,"MSTRG.24631",".",NA,NA
41771,"t40","down",NA,"MSTRG.14153",".",NA,NA
16095,"t40","down",NA,"MSTRG.5450",".",NA,NA
87311,"t40","down","100795741","MSTRG.29605","LOC100795741","GLYMA_15G070700","COP1-interacting protein 7"
49863,"t40","down","100779499","MSTRG.16984","LOC100779499","GLYMA_09G023600, GmHD-ZIPIII-5","homeobox-leucine zipper protein ATHB-14-like"
35727,"t40","down","351","MSTRG.12111","RPL37","AAA, ABETA, ABPP, AD1, APPI, CTFgamma, CVAP, PN-II, PN2, alpha-sAPP, preA4","amyloid beta precursor protein"
43192,"t40","down",NA,"MSTRG.14717",".",NA,NA
99506,"t40","down",NA,"MSTRG.33812",".",NA,NA
22332,"t40","down","100777071","MSTRG.7537","NAC021","GLYMA_04G226700","NAC transcription factor"
5932,"t40","down",NA,"MSTRG.2061",".",NA,NA
17568,"t40","down","100803820","MSTRG.6019","LOC100803820","GLYMA_04G008700","zinc finger protein GIS2"
92990,"t40","down","100813165","MSTRG.31495","LOC100813165","GLYMA_16G070900","glycine-rich RNA-binding protein 3, mitochondrial"
16749,"t40","down","100809485","MSTRG.5712","LOC100809485","GLYMA_03G235800","ATP-dependent Clp protease proteolytic subunit-related protein 3, chloroplastic-like"
44738,"t40","down",NA,"MSTRG.15296",".",NA,NA
26429,"t40","down","100786167","MSTRG.8884","LOC100786167","GLYMA_05G143300","putative hydrolase C777.06c"
56534,"t40","down",NA,"MSTRG.19259",".",NA,NA
116062,"t40","down",NA,"MSTRG.39149",".",NA,NA
26551,"t40","down",NA,"MSTRG.8923",".",NA,NA
101830,"t40","down",NA,"MSTRG.34488",".",NA,NA
22802,"t40","down",NA,"MSTRG.7706",".",NA,NA
38085,"t40","down","100803701","MSTRG.12949","LOC100803701","GLYMA_07G114900","50S ribosomal protein L4, chloroplastic"
67986,"t40","down",NA,"MSTRG.23196",".",NA,NA
12248,"t40","down","121174643","MSTRG.4233","LOC121174643","","receptor-like serine/threonine-protein kinase At2g45590"
94856,"t40","down",NA,"MSTRG.32010",".",NA,NA
6751,"t40","down",NA,"MSTRG.2352",".",NA,NA
68129,"t40","down","100795875","MSTRG.23232","LOC100795875","GLYMA_12G030800","glycine-rich protein 2"
18817,"t40","down","100811107","MSTRG.6517","LOC100811107","GLYMA_04G068400","transcription initiation factor TFIID subunit 15"
62850,"t40","down",NA,"MSTRG.21389",".",NA,NA
59464,"t40","down",NA,"MSTRG.20115",".",NA,NA
110810,"t40","down",NA,"MSTRG.37378",".",NA,NA
30594,"t40","down","100798895","MSTRG.10442","LOC100798895","GLYMA_06G087300","uncharacterized LOC100798895"
7494,"t40","down",NA,"MSTRG.2608",".",NA,NA
14855,"t40","down","100781142","MSTRG.4989","LOC100781142","GLYMA_03G144800","actin-3"
89389,"t40","down",NA,"MSTRG.30352",".",NA,NA
105178,"t40","down","100787174","MSTRG.35553","LOC100787174","GLYMA_18G171400","E3 ubiquitin-protein ligase PRT1"
72689,"t40","down",NA,"MSTRG.24643",".",NA,NA
12357,"t40","down","100783654","MSTRG.4272","LOC100783654","GLYMA_03G026000","uncharacterized LOC100783654"
17567,"t40","down","100803820","MSTRG.6019","LOC100803820","GLYMA_04G008700","zinc finger protein GIS2"
89118,"t40","down",NA,"MSTRG.30280",".",NA,NA
76907,"t40","down","778190","MSTRG.26017","BZIP99","GLYMA_13G193700, GmTGA19","bZIP transcription factor"
74758,"t40","down",NA,"MSTRG.25243",".",NA,NA
35673,"t40","down","100804417","MSTRG.12088","LOC100804417","GLYMA_07G002000","uncharacterized LOC100804417"
22157,"t40","down","100796380","MSTRG.7469","LOC100796380","GLYMA_04G218800","programmed cell death protein 2-like"
59090,"t40","down","100233234","MSTRG.19975","LOC100233234","GLYMA_10G180600, GmCRY2a1, GmCRY2a2","cryptochrome 2"
24468,"t40","down","100803850","MSTRG.8364","LOC100803850","GLYMA_05G059600","40S ribosomal protein S30"
42560,"t40","down","100816874","MSTRG.14465","LOC100816874","GLYMA_08G048200","40S ribosomal protein S16"
116907,"t40","down","100037484","MSTRG.39468","LOC100037484","GLYMA_20G171100","hypoxanthine-guanine phosphoribosyltransferase-like"
55722,"t40","down","100811945","MSTRG.18995","HSF-21","GLYMA_10G029600, GmHSF-21","heat stress transcription factor 21"
41307,"t40","down",NA,"MSTRG.13996",".",NA,NA
51439,"t40","down",NA,"MSTRG.17504",".",NA,NA
15136,"t40","down",NA,"MSTRG.5082",".",NA,NA
12308,"t40","down","100793726","MSTRG.4256","LOC100793726","GLYMA_03G023500","uncharacterized LOC100793726"
75684,"t40","down","102667101","MSTRG.25565","LOC102667101","","uncharacterized LOC102667101"
64548,"t40","down","100779362","MSTRG.22092","LOC100779362","GLYMA_11G143400","60S ribosomal protein L23A"
65706,"t40","down","102668075","MSTRG.22463","LOC102668075","","uncharacterized LOC102668075"
112395,"t40","down","100783140","MSTRG.37986","LOC100783140","GLYMA_19G221900","auxin-responsive protein IAA20"
111779,"t40","down","100787024","MSTRG.37722","LOC100787024","GLYMA_19G193200","60S acidic ribosomal protein P2-2"
102853,"t40","down",NA,"MSTRG.34885",".",NA,NA
97978,"t40","down","100782542","MSTRG.33211","LOC100782542","GLYMA_17G088800v4","probable boron transporter 2"
