"uid","gene_name","alias","desc","id","gene_id","group","expression","GENENAME","GO"
100819484,"LOC100819484","GLYMA_20G133200","zinc finger protein ZAT10",116120,"MSTRG.39177","t40","up",NA,NA
100819507,"LOC100819507","GLYMA_13G091000","tetraspanin family protein",74539,"MSTRG.25165","t40","up",NA,NA
100819514,"LOC100819514","GLYMA_13G072800","E3 ubiquitin-protein ligase RZF1",74188,"MSTRG.25045","t40","up",NA,NA
100819521,"LOC100819521","GLYMA_14G194100","zinc finger CCCH domain-containing protein 66",85036,"MSTRG.28768","t40","up",NA,NA
100819535,"LOC100819535","GLYMA_14G157600","putative wall-associated receptor kinase-like 16",84120,"MSTRG.28505","t40","up",NA,NA
100819543,"LOC100819543","GLYMA_15G099700","LEC14B homolog",87903,"MSTRG.29808","t40","up",NA,NA
100819574,"LOC100819574","GLYMA_08G013000","intracellular protein transport protein USO1",41772,"MSTRG.14154","t40","up",NA,NA
100819590,"LOC100819590","GLYMA_09G060700","uncharacterized LOC100819590",50605,"MSTRG.17256","t40","up",NA,NA
100819591,"LOC100819591","GLYMA_17G145900","phospholipase A1-Ibeta2, chloroplastic",99160,"MSTRG.33690","t40","up",NA,NA
100819620,"LOC100819620","GLYMA_18G181500","probable serine/threonine-protein kinase NAK-like",105361,"MSTRG.35598","t40","up",NA,NA
100819630,"LOC100819630","GLYMA_18G044900","trans-cinnamate:CoA ligase, peroxisomal",102684,"MSTRG.34832","t40","up",NA,NA
100819703,"LOC100819703","GLYMA_06G187200","protein EDS1L",32834,"MSTRG.11287","t40","up",NA,NA
100819749,"LOC100819749","GLYMA_16G145500","MLO-like protein 12",94678,"MSTRG.31938","t40","up",NA,NA
100819818,"LOC100819818","GLYMA_11G178300","calmodulin-binding receptor-like cytoplasmic kinase 2",65938,"MSTRG.22508","t40","up","calmodulin-binding receptor-like cytoplasmic kinase 2","GO:0005886,GO:0005524,GO:0004674,GO:0006468"
100819843,"LOC100819843","GLYMA_12G064600","UDP-glucuronic acid decarboxylase 1-like",68786,"MSTRG.23473","t40","up",NA,NA
100819844,"LOC100819844","","uncharacterized LOC100819844",69084,"MSTRG.23569","t40","up",NA,NA
100819846,"LOC100819846","GLYMA_12G116800","probable protein phosphatase 2C 58",69855,"MSTRG.23826","t40","up",NA,NA
100819853,"LOC100819853","GLYMA_20G213700","isoflavone-7-O-methyltransferase 6-like",117799,"MSTRG.39795","t40","up",NA,NA
100819866,"LOC100819866","GLYMA_13G037000","uncharacterized LOC100819866",73426,"MSTRG.24784","t40","up",NA,NA
100819952,"LOC100788264","","cytochrome P450 71D8-like",57623,"MSTRG.19514","t40","up",NA,NA
100819985,"LOC100819985","GLYMA_19G120000","GDSL esterase/lipase At3g26430",110248,"MSTRG.37158","t40","up",NA,NA
100820005,"LOC100820005","GLYMA_12G173500","BTB domain and kelch-repeat-containing protein",71107,"MSTRG.24108","t40","up",NA,NA
100820062,"LOC100820062","GLYMA_07G106600","annexin D5-like",37926,"MSTRG.12912","t40","up",NA,NA
100820100,"LOC100820100","GLYMA_16G214800","TMV resistance protein N-like",95903,"MSTRG.32385","t40","up",NA,NA
100820139,"LOC100820139","GLYMA_10G054700","transcription factor RAX2",56304,"MSTRG.19185","t40","up",NA,NA
100820166,"LOC100820166","GLYMA_03G102800","dynamin-related protein 1E",13986,"MSTRG.4694","t40","up",NA,NA
100820185,"LOC100820185","GLYMA_19G233900","respiratory burst oxidase homolog protein B",112648,"MSTRG.38088","t40","up",NA,NA
100820209,"LOC100820209","GLYMA_05G123000","probable WRKY transcription factor 9",26048,"MSTRG.8732","t40","up",NA,NA
100820237,"LOC100820237","GLYMA_06G187300","protein EDS1L",32835,"MSTRG.11288","t40","up",NA,NA
100820300,"LOC100820300","GLYMA_09G216100","putative class VII receptor-like cytoplasmic kinase",53609,"MSTRG.18213","t40","up",NA,NA
100820331,"LOC100820331","GLYMA_10G025000","stress response protein NST1",55625,"MSTRG.18956","t40","up",NA,NA
100820346,"LOC100820346","GLYMA_19G133000","calmodulin binding protein PICBP",110529,"MSTRG.37270","t40","up",NA,NA
100820356,"LOC100820356","GLYMA_11G244000","E3 ubiquitin-protein ligase RGLG5",67062,"MSTRG.22874","t40","up",NA,NA
100820369,"LOC100820369","GLYMA_04G225500","protein RESPONSE TO LOW SULFUR 3",22314,"MSTRG.7530","t40","up","protein RESPONSE TO LOW SULFUR 3","GO:0098869"
100820376,"LOC100820376","GLYMA_20G052500","protein argonaute 4",114308,"MSTRG.38604","t40","up",NA,NA
100820416,"LOC100820416","GLYMA_14G057400","probable inactive receptor-like protein kinase At3g56050",81858,"MSTRG.27859","t40","up",NA,NA
100820497,"LOC100820497","GLYMA_18G201850v4","probable 2-oxoglutarate-dependent dioxygenase At5g05600",105761,"MSTRG.35716","t40","up",NA,NA
100820528,"LOC100820528","GLYMA_11G129300","beta-glucosidase 13",64277,"MSTRG.21977","t40","up",NA,NA
100820534,"LOC100820534","GLYMA_20G154700","uncharacterized LOC100820534",116548,"MSTRG.39339","t40","up",NA,NA
100820563,"LOC100820563","GLYMA_13G032100","probable receptor-like protein kinase At1g11050",73244,"MSTRG.24745","t40","up",NA,NA
100820571,"LOC100820571","GLYMA_13G294200","signaling peptide TAXIMIN 2",78985,"MSTRG.26805","t40","up",NA,NA
100820574,"LOC100820574","GLYMA_06G229900, Gmppc2","phosphoenolpyruvate carboxylase, housekeeping isozyme-like",33763,"MSTRG.11530","t40","up",NA,NA
100820588,"LOC100820588","GLYMA_14G221200","putative cinnamyl alcohol dehydrogenase",85600,"MSTRG.28984","t40","up",NA,NA
101501671,"NAC23","CaNAC23","NAC domain-containing protein",94802,"MSTRG.31984","t40","up",NA,NA
102659402,"LOC102659402","GLYMA_04G142400","uncharacterized LOC102659402",20440,"MSTRG.6981","t40","up",NA,NA
102659498,"LOC102659498","GLYMA_01G114400","UPF0481 protein At3g47200",2601,"MSTRG.823","t40","up",NA,NA
102659743,"LOC100794948","","probable pectinesterase/pectinesterase inhibitor 17",12477,"MSTRG.4292","t40","up",NA,NA
102659758,"LOC102659758","GLYMA_06G046800","uncharacterized LOC102659758",29714,"MSTRG.10117","t40","up",NA,NA
102659833,"LOC102659833","GLYMA_15G257600","1-aminocyclopropane-1-carboxylate oxidase homolog 1",91201,"MSTRG.30787","t40","up",NA,NA
102660238,"LOC102660238","GLYMA_17G155300","uncharacterized LOC102660238",99353,"MSTRG.33763","t40","up",NA,NA
102660244,"LOC102660244","GLYMA_06G294400","protein ACCELERATED CELL DEATH 6",34931,"MSTRG.11837","t40","up",NA,NA
102660295,"LOC102660295","GLYMA_13G248800","G-type lectin S-receptor-like serine/threonine-protein kinase B120",78062,"MSTRG.26438","t40","up",NA,NA
102660301,"LOC102660301","GLYMA_02G252500","uncharacterized LOC102660301",10717,"MSTRG.3642","t40","up",NA,NA
102660467,"LOC102660467","GLYMA_14G118500","uncharacterized LOC102660467",84202,"MSTRG.28530","t40","up",NA,NA
102660563,"LOC102660563","GLYMA_05G154900","uncharacterized LOC102660563",26719,"MSTRG.8991","t40","up",NA,NA
102660599,"LOC100817208","","probable receptor-like protein kinase At5g39020-like",84212,"MSTRG.28534","t40","up",NA,NA
102660925,"LOC102660925","GLYMA_13G005100","VQ motif-containing protein 22",72767,"MSTRG.24667","t40","up",NA,NA
102660944,"LOC102660944","GLYMA_15G158200","uncharacterized LOC102660944",88938,"MSTRG.30239","t40","up",NA,NA
102661081,"LOC102661081","GLYMA_16G077900","pcbC domain-containing protein",93138,"MSTRG.31551","t40","up",NA,NA
102661161,"LOC102661161","GLYMA_08G226000","uncharacterized LOC102661161",46289,"MSTRG.15859","t40","up",NA,NA
102661371,"LOC102661371","GLYMA_18G209900v4","protein LURP-one-related 15-like",105931,"MSTRG.35769","t40","up","protein LURP-one-related 15-like","NA"
102661516,"LOC102661516","GLYMA_03G112800","ethylene-responsive transcription factor 13",14200,"MSTRG.4761","t40","up",NA,NA
102661590,"LOC102661590","GLYMA_19G202300","VQ motif-containing protein 8, chloroplastic",112015,"MSTRG.37815","t40","up",NA,NA
102661753,"LOC102661753","GLYMA_16G070100","protein LURP-one-related 10",92980,"MSTRG.31488","t40","up",NA,NA
102661897,"LOC102661897","GLYMA_11G236600","probable E3 ubiquitin-protein ligase XERICO",66881,"MSTRG.22816","t40","up",NA,NA
102662076,"LOC102662076","GLYMA_03G032300","putative cysteine-rich receptor-like protein kinase 35",12517,"MSTRG.4308","t40","up",NA,NA
102662104,"LOC102662104","GLYMA_13G033200","rust resistance kinase Lr10",73305,"MSTRG.24754","t40","up",NA,NA
102662356,"LOC102662356","GLYMA_10G052800","uncharacterized LOC102662356",56274,"MSTRG.19175","t40","up","uncharacterized LOC102662356","NA"
102662455,"LOC102662455","GLYMA_20G134000","uncharacterized LOC102662455",116134,"MSTRG.39183","t40","up",NA,NA
102662623,"LOC102662623","GLYMA_10G128866v4","receptor-like protein EIX2",57916,"MSTRG.19581","t40","up",NA,NA
102663102,"LOC102663102","GLYMA_20G116600","VQ motif-containing protein 8, chloroplastic",115748,"MSTRG.39049","t40","up",NA,NA
102663141,"LOC102663141","GLYMA_13G267400","WRKY DNA-binding transcription factor 70",78427,"MSTRG.26591","t40","up",NA,NA
102663242,"LOC102663242","GLYMA_20G116700","uncharacterized LOC102663242",115749,"MSTRG.39050","t40","up",NA,NA
102663416,"LOC100306495","","hydrophobic protein RCI2B-like",16555,"MSTRG.5645","t40","up",NA,NA
102663487,"LOC102663487","GLYMA_19G081700","F-box/kelch-repeat protein At3g23880",109473,"MSTRG.36904","t40","up",NA,NA
102663683,"LOC102663683","GLYMA_10G273300","VQ motif-containing protein 8, chloroplastic",61060,"MSTRG.20707","t40","up",NA,NA
102663800,"LOC102663800","GLYMA_08G062800","probably inactive leucine-rich repeat receptor-like protein kinase At5g48380",42841,"MSTRG.14585","t40","up",NA,NA
102664018,"LOC102664018","GLYMA_19G155100","antifungal protein ginkbilobin-like protein",110978,"MSTRG.37430","t40","up",NA,NA
102664567,"LOC102664567","","extensin-2-like",64347,"MSTRG.22006","t40","up",NA,NA
102665158,"LOC102665158","GLYMA_09G181960v4","LEAF RUST 10 DISEASE-RESISTANCE LOCUS RECEPTOR-LIKE PROTEIN KINASE-like 2.5",52909,"MSTRG.17929","t40","up",NA,NA
102665271,"LOC102665271","GLYMA_14G002800","VQ motif-containing protein 22",80803,"MSTRG.27464","t40","up",NA,NA
102665380,"LOC100802692","","probable serine/threonine-protein kinase At1g18390",52914,"MSTRG.17931","t40","up",NA,NA
102666009,"LOC102666009","GLYMA_12G104600, GmMYB6","transcription factor MYB13",69601,"MSTRG.23754","t40","up",NA,NA
102666115,"LOC102666115","GLYMA_20G064500","VQ motif-containing protein 22",114620,"MSTRG.38672","t40","up",NA,NA
102666149,"LOC102666149","GLYMA_02G043500","F-box protein At2g26160",6294,"MSTRG.2188","t40","up",NA,NA
102666498,"LOC102666498","GLYMA_11G151100","calmodulin binding protein PICBP",65407,"MSTRG.22376","t40","up",NA,NA
102666741,"LOC102666741","GLYMA_15G274300","MLP-like protein 43",91499,"MSTRG.30904","t40","up",NA,NA
102666898,"LOC102666898","GLYMA_03G042700","probable WRKY transcription factor 33",12710,"MSTRG.4377","t40","up",NA,NA
102666977,"LOC102666504","","MDIS1-interacting receptor like kinase 2",106772,"MSTRG.36082","t40","up",NA,NA
102667089,"LOC102667089","","uncharacterized LOC102667089",103138,"MSTRG.34993","t40","up",NA,NA
102667104,"LOC102667104","GLYMA_08G018300","probable WRKY transcription factor 29",41906,"MSTRG.14211","t40","up",NA,NA
102667117,"LOC102667117","GLYMA_15G053700","probable protein phosphatase 2C 10",86962,"MSTRG.29465","t40","up",NA,NA
102667147,"LOC102667147","GLYMA_08G096000","VQ motif-containing protein 1",43501,"MSTRG.14830","t40","up",NA,NA
102667331,"LOC102667331","GLYMA_08G010400","auxin-responsive protein SAUR71",41718,"MSTRG.14133","t40","up",NA,NA
102667557,"LOC102667557","GLYMA_17G035900","uncharacterized LOC102667557",96826,"MSTRG.32765","t40","up",NA,NA
102668575,"LOC102668575","","uncharacterized LOC102668575",47061,"MSTRG.16096","t40","up",NA,NA
102668954,"LOC102668954","","uncharacterized LOC102668954",31027,"MSTRG.10607","t40","up",NA,NA
102669056,"LOC102669056","GLYMA_01G145200","uncharacterized LOC102669056",3258,"MSTRG.1003","t40","up",NA,NA
102669093,"LOC102669093","GLYMA_06G200600","exocyst complex component EXO70B1",33121,"MSTRG.11372","t40","up",NA,NA
102669198,"LOC102669198","GLYMA_09G051900","uncharacterized LOC102669198",50392,"MSTRG.17192","t40","up",NA,NA
102669340,"LOC100792603","","toll/interleukin-1 receptor-like protein",52496,"MSTRG.17791","t40","up",NA,NA
102669549,"LOC102669549","GLYMA_02G298100","heavy metal-associated isoprenylated plant protein 47",11582,"MSTRG.3991","t40","up",NA,NA
102670105,"LOC102670105","GLYMA_05G215700","uncharacterized LOC102670105",28019,"MSTRG.9468","t40","up",NA,NA
102670326,"LOC102670326","GLYMA_16G097800","uncharacterized LOC102670326",93668,"MSTRG.31662","t40","up",NA,NA
102670348,"LOC102670348","GLYMA_13G266800","uncharacterized LOC102670348",78418,"MSTRG.26585","t40","up",NA,NA
104797301,"MIR9767","gma-MIR9767","microRNA MIR9767",59811,"MSTRG.20234","t40","up",NA,NA
106794104,"LOC106794104","GLYMA_09G281800","isoliquiritigenin 2'-O-methyltransferase",54948,"MSTRG.18700","t40","up",NA,NA
106794108,"LOC106794108","GLYMA_12G054000","cyanogenic beta-glucosidase",68586,"MSTRG.23400","t40","up",NA,NA
106794113,"LOC106794113","GLYMA_07G095000","LEAF RUST 10 DISEASE-RESISTANCE LOCUS RECEPTOR-LIKE PROTEIN KINASE-like 2.4",37660,"MSTRG.12819","t40","up",NA,NA
106794124,"LOC106794124","GLYMA_01G183300","probable disease resistance protein At5g66900",4045,"MSTRG.1315","t40","up",NA,NA
106794169,"LOC106794169","GLYMA_15G065200","G-type lectin S-receptor-like serine/threonine-protein kinase B120",87194,"MSTRG.29557","t40","up",NA,NA
106794186,"LOC106794186","GLYMA_13G352800","LRR receptor-like serine/threonine-protein kinase IOS1",80296,"MSTRG.27270","t40","up",NA,NA
106794514,"LOC106794514","","uncharacterized LOC106794514",53854,"MSTRG.18300","t40","up",NA,NA
106794901,"LOC106794901","GLYMA_10G115200","cytochrome P450 71D8-like",57616,"MSTRG.19509","t40","up",NA,NA
106795104,"LOC106795104","GLYMA_11G218900v4","receptor-like cytoplasmic kinase 176",66489,"MSTRG.22660","t40","up",NA,NA
106795446,"LOC106795446","GLYMA_13G035800","putative wall-associated receptor kinase-like 16",73392,"MSTRG.24774","t40","up",NA,NA
106795667,"LOC106795667","GLYMA_13G062100","uncharacterized LOC106795667",73967,"MSTRG.24965","t40","up",NA,NA
106796583,"LOC106796583","GLYMA_16G041100","uncharacterized LOC106796583",92410,"MSTRG.31272","t40","up",NA,NA
106797139,"LOC106797139","GLYMA_18G270700","receptor-like protein kinase FERONIA",107070,"MSTRG.36197","t40","up",NA,NA
106798695,"LOC102669209","","polyribonucleotide nucleotidyltransferase 2, mitochondrial-like",23304,"MSTRG.7936","t40","up",NA,NA
106798964,"LOC106798964","GLYMA_06G262700","G-type lectin S-receptor-like serine/threonine-protein kinase At4g27290",34398,"MSTRG.11672","t40","up",NA,NA
106799532,"LOC106799532","GLYMA_08G151100","protein QUIRKY-like",44726,"MSTRG.15290","t40","up","protein QUIRKY-like","NA"
106799623,"LOC106799623","","extensin-2-like",49196,"MSTRG.16750","t40","up",NA,NA
106799753,"LOC106799753","GLYMA_08G196600","uncharacterized LOC106799753",45703,"MSTRG.15644","t40","up",NA,NA
111064645,"LOC111064645","","peroxidase family protein",49832,"MSTRG.16974","t40","up",NA,NA
111138524,"LOC111138524","GLYMA_07G104300","uncharacterized LOC111138524",37886,"MSTRG.12898","t40","up",NA,NA
111240476,"LOC111240476","GLYMA_04G136200","putative calcium-binding protein",20296,"MSTRG.6949","t40","up",NA,NA
112997598,"LOC112997598","","extra-large guanine nucleotide-binding protein 1",39144,"MSTRG.13255","t40","up",NA,NA
112997603,"LOC112997603","GLYMA_17G179200v4","probable disease resistance protein At5g66900",99901,"MSTRG.33923","t40","up",NA,NA
112997608,"LOC112997608","","cysteine-rich receptor-like protein kinase 2",102710,"MSTRG.34841","t40","up",NA,NA
112997725,"LOC112997725","GLYMA_09G119900","RING-H2 finger protein ATL51",51751,"MSTRG.17584","t40","up",NA,NA
112997783,"LOC112997783","GLYMA_09G173300","uncharacterized LOC112997783",52736,"MSTRG.17858","t40","up",NA,NA
112998296,"LOC112998296","","U2 spliceosomal RNA",60181,"MSTRG.20372","t40","up",NA,NA
112998383,"LOC112998383","","putative calcium-binding protein CML19",65535,"MSTRG.22415","t40","up",NA,NA
112998406,"LOC112998406","GLYMA_11G105700","PI-PLC X-box domain-containing protein",63829,"MSTRG.21790","t40","up",NA,NA
112998473,"LOC112998473","","small nucleolar RNA Z195/SNORD33/SNORD32 family",66670,"MSTRG.22721","t40","up",NA,NA
112999535,"LOC112999535","GLYMA_15G228200","uncharacterized LOC112999535",90524,"MSTRG.30616","t40","up",NA,NA
112999537,"LOC112999537","GLYMA_15G256200","cysteine-rich and transmembrane domain-containing protein WIH1",91172,"MSTRG.30778","t40","up",NA,NA
112999626,"LOC112999626","GLYMA_15G249800","VQ motif-containing protein 1",91040,"MSTRG.30735","t40","up","VQ motif-containing protein 1","NA"
112999805,"LOC112999805","","uncharacterized LOC112999805",94491,"MSTRG.31875","t40","up",NA,NA
113000476,"LOC113000476","GLYMA_19G162200","uncharacterized LOC113000476",111145,"MSTRG.37485","t40","up",NA,NA
113000588,"LOC113000588","","small nucleolar RNA Z199",108101,"MSTRG.36569","t40","up",NA,NA
113000590,"LOC113000590","","small nucleolar RNA R160",108104,"MSTRG.36572","t40","up",NA,NA
113000773,"LOC113000773","","putative receptor-like protein kinase At4g00960",116244,"MSTRG.39215","t40","up",NA,NA
113001185,"LOC100785433","","TMV resistance protein N-like",118761,"MSTRG.40109","t40","up",NA,NA
113001460,"LOC113001460","GLYMA_04G228800","uncharacterized LOC113001460",22370,"MSTRG.7558","t40","up",NA,NA
113001461,"LOC113001461","GLYMA_04G228900","uncharacterized LOC113001461",22371,"MSTRG.7559","t40","up",NA,NA
113001635,"LOC113001635","GLYMA_05G129200","uncharacterized LOC113001635",26140,"MSTRG.8772","t40","up",NA,NA
113664110,"IDL2A","GLYMA_01G090400v4, GmIDL2A","IDA-like protein",2110,"MSTRG.708","t40","up",NA,NA
114515510,"SUBI-2","GLYMA_13G117900, Gmubi2","polyubiquitin",75220,"MSTRG.25393","t40","up",NA,NA
117626383,"LOC100800652","ALMOND_2B011141","uncharacterized LOC117626383",77482,"MSTRG.26236","t40","up",NA,NA
121172803,"LOC121172803","GLYMA_01G069000v4","uncharacterized LOC121172803",1609,"MSTRG.579","t40","up",NA,NA
121173010,"LOC121173010","GLYMA_11G178501v4","uncharacterized LOC121173010",65910,"MSTRG.22502","t40","up",NA,NA
121173309,"LOC121173309","GLYMA_13G173401v4, CYP93C1, CYP93C1p, ifs2","2-hydroxyisoflavanone synthase",76483,"MSTRG.25866","t40","up",NA,NA
121174048,"LOC121174048","GLYMA_18G281600v4","probable disease resistance protein At4g27220",107298,"MSTRG.36278","t40","up",NA,NA
121174328,"LOC121174328","","uncharacterized LOC121174328",118624,"MSTRG.40080","t40","up",NA,NA
121174816,"LOC121174816","","protein FREE1-like",17893,"MSTRG.6147","t40","up",NA,NA
121175284,"LOC121175284","GLYMA_08G110901v4","chalcone synthase 1",43857,"MSTRG.14963","t40","up",NA,NA
121175294,"LOC121175294","GLYMA_08G134200v4","uncharacterized LOC121175294",44357,"MSTRG.15159","t40","up",NA,NA
121175329,"LOC121175329","GLYMA_08G281600v4","classical arabinogalactan protein 9-like",47500,"MSTRG.16188","t40","up",NA,NA
121868234,"CYP45","Hamer_G012785, CYP45, Cyp3A19-L","cytochrome P450 3A31-like",7584,"MSTRG.2635","t40","up",NA,NA
NA,".",NA,NA,36046,"MSTRG.12224","t40","up",NA,"NA"
NA,".",NA,NA,58537,"MSTRG.19784","t40","up",NA,"NA"
NA,".",NA,NA,24462,"MSTRG.8361","t40","up",NA,"NA"
NA,".",NA,NA,79839,"MSTRG.27106","t40","up",NA,"NA"
NA,".",NA,NA,50683,"MSTRG.17295","t40","up",NA,"NA"
NA,".",NA,NA,50648,"MSTRG.17280","t40","up",NA,"NA"
NA,".",NA,NA,19629,"MSTRG.6791","t40","up",NA,"NA"
NA,".",NA,NA,7978,"MSTRG.2761","t40","up",NA,"NA"
NA,".",NA,NA,103378,"MSTRG.35074","t40","up",NA,"NA"
NA,".",NA,NA,64348,"MSTRG.22006","t40","up",NA,"NA"
NA,".",NA,NA,3715,"MSTRG.1167","t40","up",NA,"NA"
NA,".",NA,NA,104935,"MSTRG.35503","t40","up",NA,"NA"
NA,".",NA,NA,22906,"MSTRG.7754","t40","up",NA,"NA"
NA,".",NA,NA,619,"MSTRG.266","t40","up",NA,"NA"
NA,".",NA,NA,114107,"MSTRG.38564","t40","up",NA,"NA"
NA,".",NA,NA,17035,"MSTRG.5816","t40","up",NA,"NA"
NA,".",NA,NA,116245,"MSTRG.39216","t40","up",NA,"NA"
NA,".",NA,NA,89456,"MSTRG.30369","t40","up",NA,"NA"
NA,".",NA,NA,43828,"MSTRG.14955","t40","up",NA,"NA"
NA,".",NA,NA,92970,"MSTRG.31488","t40","up",NA,"NA"
NA,".",NA,NA,56094,"MSTRG.19129","t40","up",NA,"NA"
NA,".",NA,NA,113819,"MSTRG.38502","t40","up",NA,"NA"
NA,".",NA,NA,88982,"MSTRG.30252","t40","up",NA,"NA"
NA,".",NA,NA,112649,"MSTRG.38088","t40","up",NA,"NA"
NA,".",NA,NA,4702,"MSTRG.1576","t40","up",NA,"NA"
NA,".",NA,NA,68591,"MSTRG.23402","t40","up",NA,"NA"
NA,".",NA,NA,56611,"MSTRG.19285","t40","up",NA,"NA"
NA,".",NA,NA,49841,"MSTRG.16974","t40","up",NA,"NA"
NA,".",NA,NA,78423,"MSTRG.26590","t40","up",NA,"NA"
NA,".",NA,NA,4757,"MSTRG.1589","t40","up",NA,"NA"
NA,".",NA,NA,43417,"MSTRG.14794","t40","up",NA,"NA"
NA,".",NA,NA,80744,"MSTRG.27449","t40","up",NA,"NA"
NA,".",NA,NA,80004,"MSTRG.27157","t40","up",NA,"NA"
NA,".",NA,NA,43853,"MSTRG.14963","t40","up",NA,"NA"
NA,".",NA,NA,118619,"MSTRG.40078","t40","up",NA,"NA"
NA,".",NA,NA,85648,"MSTRG.28999","t40","up",NA,"NA"
NA,".",NA,NA,102169,"MSTRG.34635","t40","up",NA,"NA"
NA,".",NA,NA,21959,"MSTRG.7410","t40","up",NA,"NA"
NA,".",NA,NA,55229,"MSTRG.18792","t40","up",NA,"NA"
NA,".",NA,NA,5017,"MSTRG.1688","t40","up",NA,"NA"
NA,".",NA,NA,97129,"MSTRG.32888","t40","up",NA,"NA"
NA,".",NA,NA,64281,"MSTRG.21978","t40","up",NA,"NA"
NA,".",NA,NA,105905,"MSTRG.35761","t40","up",NA,"NA"
NA,".",NA,NA,92957,"MSTRG.31488","t40","up",NA,"NA"
NA,".",NA,NA,92371,"MSTRG.31254","t40","up",NA,"NA"
NA,".",NA,NA,14644,"MSTRG.4918","t40","up",NA,"NA"
NA,".",NA,NA,42468,"MSTRG.14441","t40","up",NA,"NA"
NA,".",NA,NA,81677,"MSTRG.27815","t40","up",NA,"NA"
NA,".",NA,NA,49195,"MSTRG.16750","t40","up",NA,"NA"
NA,".",NA,NA,63107,"MSTRG.21489","t40","up",NA,"NA"
NA,".",NA,NA,39850,"MSTRG.13444","t40","up",NA,"NA"
NA,".",NA,NA,86670,"MSTRG.29368","t40","up",NA,"NA"
NA,".",NA,NA,113156,"MSTRG.38297","t40","up",NA,"NA"
NA,".",NA,NA,7533,"MSTRG.2617","t40","up",NA,"NA"
NA,".",NA,NA,40947,"MSTRG.13855","t40","up",NA,"NA"
NA,".",NA,NA,113258,"MSTRG.38324","t40","up",NA,"NA"
NA,".",NA,NA,103390,"MSTRG.35080","t40","up",NA,"NA"
NA,".",NA,NA,78420,"MSTRG.26587","t40","up",NA,"NA"
NA,".",NA,NA,42921,"MSTRG.14616","t40","up",NA,"NA"
NA,".",NA,NA,110415,"MSTRG.37222","t40","up",NA,"NA"
NA,".",NA,NA,31889,"MSTRG.10934","t40","up",NA,"NA"
NA,".",NA,NA,43528,"MSTRG.14840","t40","up",NA,"NA"
NA,".",NA,NA,41266,"MSTRG.13979","t40","up",NA,"NA"
NA,".",NA,NA,57917,"MSTRG.19582","t40","up",NA,"NA"
NA,".",NA,NA,40261,"MSTRG.13601","t40","up",NA,"NA"
NA,".",NA,NA,85410,"MSTRG.28904","t40","up",NA,"NA"
NA,".",NA,NA,48745,"MSTRG.16587","t40","up",NA,"NA"
NA,".",NA,NA,96533,"MSTRG.32637","t40","up",NA,"NA"
NA,".",NA,NA,16662,"MSTRG.5680","t40","up",NA,"NA"
NA,".",NA,NA,59631,"MSTRG.20168","t40","up",NA,"NA"
NA,".",NA,NA,64285,"MSTRG.21981","t40","up",NA,"NA"
NA,".",NA,NA,91984,"MSTRG.31092","t40","up",NA,"NA"
NA,".",NA,NA,75243,"MSTRG.25399","t40","up",NA,"NA"
NA,".",NA,NA,2906,"MSTRG.903","t40","up",NA,"NA"
NA,".",NA,NA,61523,"MSTRG.20889","t40","up",NA,"NA"
NA,".",NA,NA,117725,"MSTRG.39760","t40","up",NA,"NA"
NA,".",NA,NA,25220,"MSTRG.8531","t40","up",NA,"NA"
NA,".",NA,NA,102034,"MSTRG.34572","t40","up",NA,"NA"
NA,".",NA,NA,96040,"MSTRG.32427","t40","up",NA,"NA"
NA,".",NA,NA,49192,"MSTRG.16750","t40","up",NA,"NA"
NA,".",NA,NA,37649,"MSTRG.12817","t40","up",NA,"NA"
NA,".",NA,NA,55584,"MSTRG.18940","t40","up",NA,"NA"
NA,".",NA,NA,51665,"MSTRG.17561","t40","up",NA,"NA"
NA,".",NA,NA,16879,"MSTRG.5759","t40","up",NA,"NA"
NA,".",NA,NA,5345,"MSTRG.1819","t40","up",NA,"NA"
NA,".",NA,NA,85372,"MSTRG.28891","t40","up",NA,"NA"
NA,".",NA,NA,78845,"MSTRG.26740","t40","up",NA,"NA"
NA,".",NA,NA,66795,"MSTRG.22784","t40","up",NA,"NA"
NA,".",NA,NA,58768,"MSTRG.19853","t40","up",NA,"NA"
NA,".",NA,NA,64275,"MSTRG.21976","t40","up",NA,"NA"
NA,".",NA,NA,94285,"MSTRG.31811","t40","up",NA,"NA"
NA,".",NA,NA,11320,"MSTRG.3888","t40","up",NA,"NA"
NA,".",NA,NA,117261,"MSTRG.39593","t40","up",NA,"NA"
NA,".",NA,NA,51753,"MSTRG.17586","t40","up",NA,"NA"
NA,".",NA,NA,82374,"MSTRG.28021","t40","up",NA,"NA"
NA,".",NA,NA,113825,"MSTRG.38505","t40","up",NA,"NA"
NA,".",NA,NA,68762,"MSTRG.23462","t40","up",NA,"NA"
NA,".",NA,NA,240,"MSTRG.108","t40","up",NA,"NA"
NA,".",NA,NA,17076,"MSTRG.5834","t40","up",NA,"NA"
NA,".",NA,NA,23525,"MSTRG.8021","t40","up",NA,"NA"
NA,".",NA,NA,63337,"MSTRG.21594","t40","up",NA,"NA"
NA,".",NA,NA,61559,"MSTRG.20900","t40","up",NA,"NA"
NA,".",NA,NA,43842,"MSTRG.14956","t40","up",NA,"NA"
NA,".",NA,NA,10622,"MSTRG.3610","t40","up",NA,"NA"
NA,".",NA,NA,49460,"MSTRG.16839","t40","up",NA,"NA"
